task,comment,topic,pred_topic
clinc,share my location with this person,share location,location sharing
clinc,send my location to this individual,share location,location sharing
clinc,what is my current location,share location,current location
clinc,share location with john,share location,location sharing
clinc,give ann and scott my location,share location,location sharing
clinc,could you inform ann and scott of my location,share location,location sharing
clinc,let ann and scott know where i am,share location,location sharing
clinc,will you make sure ann and scott know my location,share location,location sharing
clinc,tell ann and scott where i am,share location,location sharing
clinc,tell david my location,share location,location sharing
clinc,send david my location,share location,location sharing
clinc,tell my location to david,share location,location sharing
clinc,tell david where i am,share location,location sharing
clinc,share location with david,share location,location sharing
clinc,show allison how to get to me,share location,location sharing
clinc,send my location to sis,share location,location sharing
clinc,show cody where i am,share location,location sharing
clinc,share my location to susan,share location,location sharing
clinc,share my current location with kristen,share location,location sharing
clinc,send sarah my current location,share location,location sharing
clinc,please send my location to rob and mary,share location,location sharing
clinc,how do i get stuff with visa points,redeem rewards,reward points redemption
clinc,what are my mastercard points good for,redeem rewards,reward points redemption
clinc,how many points do i have to cash,redeem rewards,rewards balance
clinc,where can i cash out my card points,redeem rewards,reward points redemption
clinc,what do i have to do to use my credit points acquired through purchases,redeem rewards,reward points redemption
clinc,how do i use my card reward points for my next flight,redeem rewards,reward points redemption
clinc,how do i go about getting cash for my card points accumulated,redeem rewards,reward points redemption
clinc,tell me how to get my points from credit card use cashed in,redeem rewards,reward points redemption
clinc,i want to use my card reward points,redeem rewards,reward points redemption
clinc,can i redeem my points by transferring them to someone as a gift,redeem rewards,reward points redemption
clinc,can i redeem my points on gas,redeem rewards,reward points redemption
clinc,can i redeem my points for flights,redeem rewards,reward points redemption
clinc,can i get cash back for my points,redeem rewards,reward points redemption
clinc,can i use my points to pay my credit card,redeem rewards,reward points redemption
clinc,what are the steps to get my rewards for my visa card,redeem rewards,reward points redemption
clinc,how can i cash out my rewards for a visa card,redeem rewards,reward points redemption
clinc,how can i claim my rewards for my visa card,redeem rewards,reward points redemption
clinc,how can i get my rewards for my master card,redeem rewards,reward points redemption
clinc,where would i get my rewards for my master card,redeem rewards,reward points redemption
clinc,let me cash my credit rewards,redeem rewards,reward points redemption
clinc,help me redeem my reward points,redeem rewards,reward points redemption
clinc,put in a request for cashing in credit points,redeem rewards,reward points redemption
clinc,i want to use my credit rewards now,redeem rewards,reward points redemption
clinc,i need to use my credit points,redeem rewards,reward points redemption
clinc,i need to redeem my visa points,redeem rewards,reward points redemption
clinc,whats the policy to redeem my visa reward points,redeem rewards,reward points redemption
clinc,what can i get with my mastercard points,redeem rewards,reward points redemption
clinc,how do i cash in my amex reward points,redeem rewards,reward points redemption
clinc,how do i redeem my visa points,redeem rewards,reward points redemption
clinc,i want to shop using credit card points,redeem rewards,reward points redemption
clinc,play the song called baby shark,play music,playing music
clinc,play the song called wreckless love,play music,playing music
clinc,play the song called i want it that way,play music,playing music
clinc,play the song called dancing on the ceiling,play music,playing music
clinc,play the song called amazing grace,play music,playing music
clinc,get me my slow sounds,play music,playing music
clinc,let me hear my slow songs,play music,playing music
clinc,pull up the songs under slow,play music,playing music
clinc,i want to hear my slow playlist,play music,playing music
clinc,i'm in the mood for slow songs and nothing else,play music,playing music
clinc,"the song that goes, ""starships were meant to fly"", play it",play music,playing music
clinc,"please play that song that goes, ""starships were meant to fly",play music,playing music
clinc,"play the song that goes, ""starships were meant to fly",play music,playing music
clinc,"can you play the song that goes like, ""starships were meant to fly",play music,playing music
clinc,"will you play the song that goes like, ""starships were meant to fly",play music,playing music
clinc,drop some beats,play music,playing music
clinc,turn on top 20 country hits,play music,playing music
clinc,turn on my tunes,play music,playing music
clinc,please play music by acdc,play music,playing music
clinc,play oldschool rap,play music,playing music
clinc,put on some metallica music,play music,playing music
clinc,play music by ludacris,play music,playing music
clinc,bump some jams,play music,playing music
clinc,play ludacris hits,play music,playing music
clinc,play a song,play music,playing music
clinc,turn on metallicas greatest hits,play music,playing music
clinc,put on my 90s playlist,play music,playlist modifications
clinc,can you play music by led zepplin,play music,playing music
clinc,lets play some music by korn,play music,playing music
clinc,do play the music by linkin park,play music,playing music
clinc,i need to add something to my calendar for next tuesday,calendar update,calendar events
clinc,please clear my calendar,calendar update,calendar events
clinc,take the doctor appointment off my calendar please,calendar update,calendar events
clinc,can you add an event to my calendar,calendar update,calendar events
clinc,erase all events on friday from my calendar,calendar update,calendar events
clinc,remove jess's party from my calendar,calendar update,calendar events
clinc,delete all calendar entries on march 3,calendar update,calendar events
clinc,delete dentist from my calendar,calendar update,calendar events
clinc,cancel doctors appointment from my calendar,calendar update,calendar events
clinc,erase meeting with jeff from my calendar,calendar update,calendar events
clinc,clear my calendar on feb 28,calendar update,calendar events
clinc,cancel event scheduled for this afternoon,calendar update,cancel
clinc,please take off my calendar on saturday the 6th birthday party for john,calendar update,calendar events
clinc,i want to take the 8am meeting with sam on monday the 5th off my calendar,calendar update,calendar events
clinc,please remove lunch with sally that is on my calendar on tuesday the 8th,calendar update,calendar events
clinc,i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week,calendar update,calendar events
clinc,will you remove the dinner with june on saturday the 4th at 7pm from my calendar,calendar update,calendar events
clinc,can you cancel improv class from my calendar for may 7th,calendar update,calendar events
clinc,clear my calendar for may 3rd,calendar update,calendar events
clinc,take work from my calendar for may 7th,calendar update,calendar events
clinc,clear my calendar for september 6th,calendar update,calendar events
clinc,delete jury duty from my calendar for may 7th,calendar update,calendar events
clinc,remove fencing from my calendar for may 7th,calendar update,calendar events
clinc,clear my calendar for february 29th,calendar update,calendar events
clinc,clear my calendar for april 20th,calendar update,calendar events
clinc,clear my calendar for november 11th,calendar update,calendar events
clinc,remove wrestlemania from my calendar for may 7th,calendar update,calendar events
clinc,what can i do to get rid of this event,calendar update,calendar events
clinc,what is the best way to remove this appointment,calendar update,calendar events
clinc,friday needs to be clear on my calendar,calendar update,calendar events
clinc,tell me if you are a human or are a computer,are you a bot,identity (human or AI)
clinc,would you tell me if you are a human or are a computer,are you a bot,identity (human or AI)
clinc,provide me with the knowledge of whether you are a human or are a computer,are you a bot,identity (human or AI)
clinc,let me know if you are a human or are a computer,are you a bot,identity (human or AI)
clinc,i need to know whether you are a human or are a computer,are you a bot,identity (human or AI)
clinc,are you real,are you a bot,identity (human or AI)
clinc,can you tell me if your a bot,are you a bot,identity (human or AI)
clinc,i want to know if your a bot,are you a bot,identity (human or AI)
clinc,is this a bot,are you a bot,identity (human or AI)
clinc,i think your a bot,are you a bot,identity (human or AI)
clinc,is it true your a real person,are you a bot,identity (human or AI)
clinc,are you a person that's real,are you a bot,identity (human or AI)
clinc,are you actually a person,are you a bot,identity (human or AI)
clinc,are you really real,are you a bot,identity (human or AI)
clinc,your a bot aren't you,are you a bot,identity (human or AI)
clinc,could you be human,are you a bot,identity (human or AI)
clinc,could you be a person,are you a bot,identity (human or AI)
clinc,are you human,are you a bot,identity (human or AI)
clinc,are you a human or ai computer based,are you a bot,identity (human or AI)
clinc,would you call yourself a human or a computer,are you a bot,identity (human or AI)
clinc,how do you describe yourself: as a computer or a human,are you a bot,identity (human or AI)
clinc,are you computer or human,are you a bot,identity (human or AI)
clinc,would most people say you are a computer or a human,are you a bot,identity (human or AI)
clinc,are you real or a computer,are you a bot,identity (human or AI)
clinc,are you a computer generated voice,are you a bot,identity (human or AI)
clinc,am i talking to a real live person,are you a bot,identity (human or AI)
clinc,is your voice from a human or is it synthesized,are you a bot,identity (human or AI)
clinc,are you a person or artificial intelligence,are you a bot,identity (human or AI)
clinc,could you tell me if you're a real person,are you a bot,identity (human or AI)
clinc,are you a person or robot,are you a bot,identity (human or AI)
clinc,can i get to work on my fuel tank,gas,gas tank level
clinc,can i get to susan's house with my current tank,gas,gas tank level
clinc,do i have enough gas to get home,gas,gas tank level
clinc,do i have enough fuel to travel to san diego from here,gas,gas tank level
clinc,will i make it to my current destination on this fuel tank,gas,gas tank level
clinc,can i make it to los angeles with this fuel level,gas,gas tank level
clinc,can i reach seattle with this amount of fuel,gas,gas tank level
clinc,do i have enough gas in my tank to make it to washington dc,gas,gas tank level
clinc,do i have enough gas in my car to make it to dallas,gas,gas tank level
clinc,will i run out of gas before i reach atlantic city,gas,gas tank level
clinc,tell me where my gas tank is,gas,gas tank level
clinc,where can i find my gas tank,gas,gas tank level
clinc,where is my gas tank located,gas,gas type for cars
clinc,how many gallons do i have left in my gas tank,gas,gas tank level
clinc,how's my gasoline how much do i have left,gas,gas tank level
clinc,what percentage full is my gas tank,gas,gas tank level
clinc,how full or empty is my tank of gas,gas,gas tank level
clinc,how much gas do i have left in my tank,gas,gas tank level
clinc,how full is my gas tank,gas,gas tank level
clinc,how many more miles can i drive on my current tank,gas,gas tank level
clinc,how much gas is left in my car,gas,gas tank level
clinc,how full is the gas tank,gas,gas tank level
clinc,what does the gas meter read,gas,gas tank level
clinc,how much of the gas do i have left,gas,gas tank level
clinc,how much gas do i have here,gas,gas tank level
clinc,how much gas do i have in the tank,gas,gas tank level
clinc,can you tell me how much gas is in my tank,gas,gas tank level
clinc,tell me my gas tank levels,gas,gas tank level
clinc,what is the data of my gas tank,gas,gas tank level
clinc,how much gas do i have in my tank,gas,gas tank level
clinc,"i want to bring my card on the texas trip in june, will it be expired by then",expiration date,card expiration date
clinc,"what's the month, year, and day that my card expires",expiration date,card expiration date
clinc,"does my card ending in 1234, or any of my cards, expire soon",expiration date,card expiration date
clinc,"does my card have an expiration date and if so, what is it",expiration date,card expiration date
clinc,"when does my card expire, the one ending in 1234",expiration date,card expiration date
clinc,give me my credit card expiration date,expiration date,card expiration date
clinc,what is the expiration month and year on my credit car,expiration date,card expiration date
clinc,when is the date of expiration for my first bank card,expiration date,card expiration date
clinc,what is the expiration month of my card,expiration date,card expiration date
clinc,what is the expiration date of my credit card,expiration date,card expiration date
clinc,let me know when my credit card expire,expiration date,card expiration date
clinc,when will my citi card expire,expiration date,card expiration date
clinc,when is my credit card expire,expiration date,card expiration date
clinc,when is the expiration month for my card,expiration date,card expiration date
clinc,when is the expiration date of my credit card,expiration date,card expiration date
clinc,what is the expiration date on my chase card,expiration date,card expiration date
clinc,when is the expiration date for me discover,expiration date,card expiration date
clinc,when it my citi card expired,expiration date,card expiration date
clinc,when is my card expired,expiration date,card expiration date
clinc,tell me the expiration date on my credit card,expiration date,card expiration date
clinc,what month is my card expired in,expiration date,card expiration date
clinc,how soon does my credit card expire,expiration date,card expiration date
clinc,when will my new credit card arrive,expiration date,credit card replacement shipping
clinc,what month does my credit card expire,expiration date,card expiration date
clinc,what is the date when my visa card will expire,expiration date,card expiration date
clinc,can you tell me what the date of expiry for my visa card is,expiration date,card expiration date
clinc,tell me the expiration date for my visa card,expiration date,card expiration date
clinc,show me the expiration date for my visa card,expiration date,card expiration date
clinc,where should i look for my credit card expiration day,expiration date,card expiration date
clinc,when will my credit card no longer be good,expiration date,card expiration date
clinc,add to my motivational playlist rap god,update playlist,playlist modifications
clinc,include rap god on the motivational playlist,update playlist,playlist modifications
clinc,move rap god to my motivational playlist,update playlist,playlist modifications
clinc,in my motivational playlist include the song rap god,update playlist,playlist modifications
clinc,add the song rap god to the motivational playlist,update playlist,playlist modifications
clinc,i need this song on my meditation playlist,update playlist,playlist modifications
clinc,i want the current song added to my pregame playlist,update playlist,playlist modifications
clinc,please put this song on my studying playlist,update playlist,playlist modifications
clinc,please throw this song onto my cleaning playlist,update playlist,playlist modifications
clinc,i would like the song playing right now put on my driving playlist,update playlist,playlist modifications
clinc,i want this song on my pregame playlist,update playlist,playlist modifications
clinc,please add this song to my study playlist,update playlist,playlist modifications
clinc,can you add this song to my driving playlist,update playlist,playlist modifications
clinc,will you be sure to add this current song to my sleep playlist,update playlist,playlist modifications
clinc,please add the song i'm listening to right now to my relaxation playlist,update playlist,playlist modifications
clinc,add this to my rock playlist,update playlist,playlist modifications
clinc,add what im listening to to my rock playlist,update playlist,playlist modifications
clinc,i want to put this on my rock playlist,update playlist,playlist modifications
clinc,add current song to rock playlist,update playlist,playlist modifications
clinc,add this song to my rock playlist,update playlist,playlist modifications
clinc,please add this song to my country music playlist,update playlist,playlist modifications
clinc,i am asking you to add this song to my country music playlist,update playlist,playlist modifications
clinc,help me add this song to my country music playlist,update playlist,playlist modifications
clinc,can you add this song to my country music playlist,update playlist,playlist modifications
clinc,this song needs to be added to my country music playlist,update playlist,playlist modifications
clinc,this song i'm listening to would be great on my commute playlist,update playlist,playlist modifications
clinc,i need this song on my jam playlist,update playlist,playlist modifications
clinc,i want what i'm listening to to be added to my chill playlist,update playlist,playlist modifications
clinc,i need what i'm listening to right now to be put on my exercise playlist,update playlist,playlist modifications
clinc,put what i'm listening to on my workout playlist,update playlist,playlist modifications
clinc,i do not actually need my reservation anymore,cancel reservation,restaurant reservations
clinc,i need to cancel my reservation for rob at red robin,cancel reservation,restaurant reservations
clinc,cancel my reservation for bob at red robin,cancel reservation,restaurant reservations
clinc,i do not want my reservation anymore,cancel reservation,restaurant reservations
clinc,i need you to cancel my reservation for 5 at red robin,cancel reservation,restaurant reservations
clinc,please cancel my reservation for tim at jb's,cancel reservation,restaurant reservations
clinc,i gotta cancel my reservation for barry at red robin,cancel reservation,restaurant reservations
clinc,i don't need the reservation anymore,cancel reservation,cancel
clinc,i want you to cancel my reservation for 5 at red robin,cancel reservation,restaurant reservations
clinc,i am not in need of my reservation anymore,cancel reservation,cancel
clinc,go ahead and cancel my reservation for 5 at red robin,cancel reservation,restaurant reservations
clinc,i wish to cancel my reservation for fred at red robin,cancel reservation,restaurant reservations
clinc,i no longer want my reservation anymore,cancel reservation,restaurant reservations
clinc,please cancel my reservation for 5 at red robin,cancel reservation,restaurant reservations
clinc,i need you to cancel my reservation for smith at the williams diner,cancel reservation,restaurant reservations
clinc,i want a cancellation of the dinner reservation for phillips at bernardin's,cancel reservation,restaurant reservations
clinc,please delete the reservation for roberts at village tavern,cancel reservation,restaurant reservations
clinc,could you cancel my reservation for winters at the palace tonight,cancel reservation,restaurant reservations
clinc,i would like you to cancel the dinner reservation for williams at the palace tonight,cancel reservation,restaurant reservations
clinc,i have to cancel my reservation after all,cancel reservation,cancel
clinc,"cancel my reservation for dinner tonight, please",cancel reservation,restaurant reservations
clinc,i need to cancel my reservation after all,cancel reservation,restaurant reservations
clinc,"i have to cancel my reservation after all, please",cancel reservation,restaurant reservations
clinc,"cancel my reservation for dinner this saturday, please",cancel reservation,restaurant reservations
clinc,"cancel my reservation for dinner this friday, please",cancel reservation,restaurant reservations
clinc,cancel my reservation for dinner this saturday,cancel reservation,restaurant reservations
clinc,cancel my reservation for dinner tonight,cancel reservation,restaurant reservations
clinc,i have to cancel my reservation,cancel reservation,cancel
clinc,"i need to cancel my reservation after all, please",cancel reservation,restaurant reservations
clinc,i need my dinner reservation canceled,cancel reservation,restaurant reservations
clinc,i would like to hear something funny,tell joke,jokes
clinc,do you have any monkey jokes,tell joke,jokes
clinc,know any dad jokes,tell joke,jokes
clinc,tell me a dog joke,tell joke,jokes
clinc,heard any good jokes,tell joke,jokes
clinc,i want to hear a joke about elephants,tell joke,jokes/funny stories
clinc,i'd like to hear a lawyer joke,tell joke,jokes
clinc,tell me a blonde joke,tell joke,jokes
clinc,do you know any dad jokes,tell joke,jokes
clinc,tell me a joke about elephants,tell joke,jokes
clinc,tell me a joke about the subject of sailing,tell joke,jokes
clinc,give me a joke about water,tell joke,jokes
clinc,give me a joke about the topic of television,tell joke,jokes
clinc,give me a joke about the subject of bugs,tell joke,jokes
clinc,tell me a joke about the topic of mice,tell joke,jokes
clinc,i would like to hear a joke,tell joke,jokes
clinc,will you tell me a joke,tell joke,jokes
clinc,let's hear a joke!,tell joke,jokes
clinc,"i could use a laugh, got any jokes",tell joke,jokes
clinc,can you share something funny about traveling,tell joke,fun facts
clinc,i want to hear your best joke,tell joke,jokes
clinc,tell me a good joke,tell joke,jokes
clinc,tell me something funny about horses,tell joke,jokes
clinc,i want to hear something funny about history,tell joke,fun facts
clinc,can you share a humorous joke with me,tell joke,jokes
clinc,i want to hear something funny about politicsi,tell joke,jokes/funny stories
clinc,let's hear a joke from you please,tell joke,jokes
clinc,do you know any jokes,tell joke,jokes
clinc,would it be possible to change your name to coraline,change ai name,assistant naming
clinc,would it be okay to change your name to daphne,change ai name,assistant naming
clinc,id like to change your name to max,change ai name,assistant naming
clinc,what do you think about changing your name to heath,change ai name,assistant naming
clinc,lets start calling you allan,change ai name,assistant naming
clinc,i would like to start calling you heath,change ai name,assistant naming
clinc,what do you think about me calling you cora,change ai name,assistant naming
clinc,im going to call you xander,change ai name,assistant naming
clinc,can we change your name to clara,change ai name,assistant naming
clinc,how about lets start calling you juliette,change ai name,assistant naming
clinc,i want to start calling you owen,change ai name,assistant naming
clinc,can i call you arnold instead,change ai name,assistant naming
clinc,how about i call you sue,change ai name,assistant naming
clinc,can i start calling you fred,change ai name,assistant naming
clinc,can i rename you bob,change ai name,assistant naming
clinc,i want to rename you joe,change ai name,assistant naming
clinc,"your new name is joe, okay",change ai name,assistant naming
clinc,i'm going to start calling you joe,change ai name,assistant naming
clinc,you are going to be called joe now,change ai name,assistant naming
clinc,start responding to joe,change ai name,greetings
clinc,i'm changing your name to joe,change ai name,assistant naming
clinc,i'd like to start calling you buddy,change ai name,assistant naming
clinc,i'd like to start calling you jake,change ai name,assistant naming
clinc,i'd like to start calling you lover,change ai name,assistant naming
clinc,i'd like to start calling you friend,change ai name,assistant naming
clinc,i want to change your name to shelby,change ai name,assistant naming
clinc,i'd rather call you gloria,change ai name,assistant naming
clinc,i'm changing your name to goliath,change ai name,assistant naming
clinc,is it okay to change your name to samson,change ai name,assistant naming
clinc,can i call you james instead,change ai name,assistant naming
clinc,what your numerical digit to display as your age,how old are you,assistant’s age or birthday
clinc,how old will you be,how old are you,assistant’s age or birthday
clinc,how old will you be this year,how old are you,assistant’s age or birthday
clinc,whats your age,how old are you,assistant’s age or birthday
clinc,when is your birthday,how old are you,assistant’s age or birthday
clinc,when were you made,how old are you,assistant origin
clinc,whats your age range,how old are you,assistant’s age or birthday
clinc,could you tell me how old you are,how old are you,assistant’s age or birthday
clinc,would you tell me how old you are,how old are you,assistant’s age or birthday
clinc,your date of birth,how old are you,assistant’s age or birthday
clinc,your birthday please,how old are you,assistant’s age or birthday
clinc,can you tell me your birthday,how old are you,assistant’s age or birthday
clinc,whens your birthday,how old are you,assistant’s age or birthday
clinc,what's your bday,how old are you,assistant’s age or birthday
clinc,how old were you on your last birthday,how old are you,assistant’s age or birthday
clinc,how many years have you been alive,how old are you,assistant’s age or birthday
clinc,can i ask your age,how old are you,assistant’s age or birthday
clinc,do you mind if i ask how old you are,how old are you,assistant’s age or birthday
clinc,may i ask your age,how old are you,assistant’s age or birthday
clinc,i need to know your age,how old are you,assistant’s age or birthday
clinc,please tell me your age,how old are you,assistant’s age or birthday
clinc,can you tell me your age,how old are you,assistant’s age or birthday
clinc,when's your birthday,how old are you,assistant’s age or birthday
clinc,how young are you,how old are you,assistant’s age or birthday
clinc,what's your age right now,how old are you,assistant’s age or birthday
clinc,how old would you be,how old are you,assistant’s age or birthday
clinc,do you know how old you are,how old are you,assistant’s age or birthday
clinc,how old,how old are you,assistant’s age or birthday
clinc,what's your date of birth,how old are you,assistant’s age or birthday
clinc,how old are you turning,how old are you,assistant’s age or birthday
clinc,i need to rent an suv in charlestown for the first week in june who do you suggest,car rental,car rentals
clinc,find a decent rental care for next week at the philadelphia airport,car rental,car rentals
clinc,who can i rent a car from next month in orlando,car rental,car rentals
clinc,"i need to rent a car kfor one week in ocean city, nj so who has the best deal",car rental,car rentals
clinc,"find me a car rental for the weekend in asheville, nc via priceline",car rental,car rentals
clinc,what is the phone number of the car rental place,car rental,car rentals
clinc,"book a rental car to rhode island for friday, tomorrow",car rental,car rentals
clinc,"alexa, book a rental car to los angeles county in 2 hours",car rental,car rentals
clinc,can you book a car rental today to new york city to philadelphia,car rental,car rentals
clinc,book a car rental to miami florida today,car rental,car rentals
clinc,"siri, book a car rental to the poconos today right now",car rental,car rentals
clinc,where in syracuse can i book a car,car rental,car rentals
clinc,"in x, help me book a car",car rental,car rentals
clinc,book me a car rental in wichita,car rental,car rentals
clinc,how many places in dallas can i rent a car,car rental,car rentals
clinc,where can i rent a car in singapore,car rental,car rentals
clinc,"march 2nd through march 18th, i'm going to need a jeep in frankfort",car rental,car rentals
clinc,rent a car for 3/1 through 3/3 in boston; i'd prefer an suv,car rental,car rentals
clinc,can i rent a sports car in augusta for 3/4 through 3/8,car rental,car rentals
clinc,"in tampa, i'd like to rent a sedan from 4/1 until 4/5",car rental,car rentals
clinc,i'm going to need a coupe car in sedona from 5/1 until 5/4,car rental,car rentals
clinc,schedule a rental car starting monday the 5th thru friday the 9th at rent a car in town,car rental,car rentals
clinc,"can you find a rental car for me that is available this monday through thursday , any make will do",car rental,car rentals
clinc,i need to rent a car from traveler's rent a car downtown and make it from friday the 6th to monday the 9th cheapest available,car rental,car rentals
clinc,i want a rental car that is available tomorrow and that i can keep for four days please find me one,car rental,car rentals
clinc,"find me a rental car for next week , from friday the 5th thru monday the 8th, any kind",car rental,car rentals
clinc,i need to rent a car for may 8th to may 25th in danville and i'd like a ford,car rental,car rentals
clinc,i need to rent a car for may 10th to may 15th in lizton and i'd like a bmw,car rental,car rentals
clinc,i need to rent a car for may 3rd to may 5th in indianapolis and i'd like a mercedes,car rental,car rentals
clinc,i need to rent a car for may 11thto may 13th in chicago and i'd like a coupe,car rental,car rentals
clinc,what should i do to get my car jump started,jump start,jumpstarting car tutorial
clinc,what do i need to do to get my car jump started,jump start,jumpstarting car tutorial
clinc,how can i go about jump starting my car,jump start,jumpstarting car tutorial
clinc,what steps should be taken to jump start a car,jump start,jumpstarting car tutorial
clinc,what can i do to jump start my car,jump start,jumpstarting car tutorial
clinc,how do i jump start my car,jump start,jumpstarting car tutorial
clinc,i need to know how to get my car jump started,jump start,jumpstarting car tutorial
clinc,my car needs a jump start; what do i need to do,jump start,jumpstarting car tutorial
clinc,tell me how to jump start my car,jump start,jumpstarting car tutorial
clinc,what steps should i take if i think my car battery is dead,jump start,jumpstarting car tutorial
clinc,"i'm almost certain my car battery died, please tell me what to do",jump start,jumpstarting car tutorial
clinc,please give me a quick tutorial on jump starting my car,jump start,jumpstarting car tutorial
clinc,"will you guide me through the process to jump start my car, please",jump start,jumpstarting car tutorial
clinc,what steps do i need to follow to jump start my car,jump start,jumpstarting car tutorial
clinc,what do i do if my car battery died,jump start,jumpstarting car tutorial
clinc,what do i do if i suspect my car battery is dead,jump start,jumpstarting car tutorial
clinc,i need instructions to walk me through jump starting my car,jump start,jumpstarting car tutorial
clinc,"i believe that my car battery has died, what do i do next",jump start,jumpstarting car tutorial
clinc,"can you give me instructions on how to jump start my car, please",jump start,jumpstarting car tutorial
clinc,i wanna know how to jump start my car,jump start,jumpstarting car tutorial
clinc,what do i do now that my battery is dead,jump start,jumpstarting car tutorial
clinc,my car battery is dead what do i do,jump start,jumpstarting car tutorial
clinc,i would like to jump start my car,jump start,jumpstarting car tutorial
clinc,i really need to jump start my car,jump start,jumpstarting car tutorial
clinc,what should i do now that my car battery is dead,jump start,jumpstarting car tutorial
clinc,what do i need to do now that my battery is dead,jump start,jumpstarting car tutorial
clinc,i have to jump start my car,jump start,jumpstarting car tutorial
clinc,what shall i do now that my battery is dead,jump start,jumpstarting car tutorial
clinc,i gotta jump start my car,jump start,jumpstarting car tutorial
clinc,what is the process for jump starting my car,jump start,jumpstarting car tutorial
clinc,what's a good italian meal,meal suggestion,restaurant suggestions
clinc,i'm looking for a meal that's from the asian cuisine,meal suggestion,restaurant suggestions
clinc,i'm feeling like a greek meal and need some suggestions,meal suggestion,restaurant suggestions
clinc,"indian cuisine suits me and i'd like a meal suggestion, please",meal suggestion,restaurant suggestions
clinc,"what's a good, popular american meal",meal suggestion,restaurant suggestions
clinc,i'd like a meal suggestion from thailand,meal suggestion,restaurant suggestions
clinc,tell me what meal to eat from texas,meal suggestion,restaurant suggestions
clinc,can you give me a meal suggestion from the south,meal suggestion,restaurant suggestions
clinc,i want to try a meal from ireland,meal suggestion,restaurant suggestions
clinc,i want a meal from vietnam to be suggested to me,meal suggestion,restaurant suggestions
clinc,what are good thai dishes,meal suggestion,restaurant suggestions
clinc,i would like thai food,meal suggestion,restaurant suggestions
clinc,can you recommend thai food,meal suggestion,restaurant suggestions
clinc,i need a thai food suggestion,meal suggestion,restaurant suggestions
clinc,thai food suggestions,meal suggestion,restaurant suggestions
clinc,i need options or italian tonight,meal suggestion,restaurant suggestions
clinc,do you have any recommendations for korean,meal suggestion,restaurant suggestions
clinc,do you have any ideas for a mexican meal,meal suggestion,recipes
clinc,what kind of indian would you recommend,meal suggestion,restaurant suggestions
clinc,i need to know what's good for chinese around here,meal suggestion,restaurant suggestions
clinc,i want to make something from ethiopia for dinner,meal suggestion,recipes
clinc,i need some ideas for a mexican meal,meal suggestion,recipes
clinc,i want to eat something from turkey,meal suggestion,restaurant suggestions
clinc,i need a good italian dish,meal suggestion,recipes
clinc,i need a good meal idea from italy,meal suggestion,recipes
clinc,do you have any suggested roman recipes,meal suggestion,recipes
clinc,can you give me a american dinner suggestion,meal suggestion,restaurant suggestions
clinc,tell me what to make for dinner,meal suggestion,recipes
clinc,do you know what is for dinner,meal suggestion,restaurant suggestions
clinc,what do i need to do to cook a chicken,recipe,cooking times
clinc,how do i go about cooking a 10lb turkey,recipe,cooking times
clinc,how do i get started making homemade pizza dough,recipe,recipes
clinc,what instructions do i need to bake a cake from scratch,recipe,cooking times
clinc,how do i make lasagna,recipe,recipes
clinc,how do you make pasta,recipe,recipes
clinc,how do you prepare omelet,recipe,recipes
clinc,how do you prepare taco,recipe,recipes
clinc,how do you make fried rice,recipe,recipes
clinc,how do you cooked eggs,recipe,recipes
clinc,what's a good chili recipe,recipe,recipes
clinc,i need a recipe for chili,recipe,recipes
clinc,search for chili recipes,recipe,recipes
clinc,search for a chili recipe for me,recipe,recipes
clinc,find me a recipe for chili,recipe,recipes
clinc,show me ideas for hamburger,recipe,restaurant suggestions
clinc,can you get me recipes for eggs please,recipe,recipes
clinc,show me how to make tuna casserole please,recipe,recipes
clinc,recipes for garlic bread please,recipe,recipes
clinc,please tell me a recipe for this meal,recipe,recipes
clinc,can you find me a pork recipe,recipe,recipes
clinc,can you find me a brisket recipe,recipe,recipes
clinc,can you find me a rice recipe,recipe,recipes
clinc,can you find me a salsa recipe,recipe,recipes
clinc,scan you find me a chicken recipe,recipe,recipes
clinc,i need a pasta recipe,recipe,recipes
clinc,i want a recipe for roasted veggies,recipe,recipes
clinc,what is in a burrito recipe,recipe,recipe ingredients
clinc,give me a tuna salad recipe,recipe,recipes
clinc,find a recipe for baked ziti,recipe,recipes
clinc,how much money do i make,income,income tax
clinc,how much money do i earn,income,income tax
clinc,what amount of money do i earn,income,payday/last paycheck
clinc,how much do i take home yearly,income,income tax
clinc,how much do i earn,income,income tax
clinc,what's my yearly salary,income,income tax
clinc,what's my salary,income,payday/last paycheck
clinc,how much do i earn a year,income,income tax
clinc,what do i make annually,income,income tax
clinc,what do i bring in over a year,income,income tax
clinc,please tell me what amount i'm earning,income,payday/last paycheck
clinc,can you please tell me my income,income,income tax
clinc,how much money am i earning,income,income tax
clinc,what is my compensation,income,payday/last paycheck
clinc,how much am i paid,income,payday/last paycheck
clinc,how much do i get paid,income,payday/last paycheck
clinc,what is my income this year,income,income tax
clinc,how much money do i make from work,income,payday/last paycheck
clinc,what will i get paid this year,income,income tax
clinc,how much am i paid a year,income,income tax
clinc,how much money am i making this year at work,income,income tax
clinc,what's my salary for this year,income,income tax
clinc,what is my current salary,income,bank balance
clinc,what's the amount of my income,income,bank balance
clinc,what amount is my income,income,bank balance
clinc,i want to know my income,income,bank balance
clinc,what is my payment going to be,income,monthly bills
